facility_id,infection_score_hai_1_cilower,infection_score_hai_1_ciupper,infection_score_hai_1_dopc,infection_score_hai_1_eligcases,infection_score_hai_1_numerator,infection_score_hai_1_sir,infection_score_hai_2_cilower,infection_score_hai_2_ciupper,infection_score_hai_2_dopc,infection_score_hai_2_eligcases,infection_score_hai_2_numerator,infection_score_hai_2_sir,infection_score_hai_3_cilower,infection_score_hai_3_ciupper,infection_score_hai_3_dopc,infection_score_hai_3_eligcases,infection_score_hai_3_numerator,infection_score_hai_3_sir,infection_score_hai_4_cilower,infection_score_hai_4_ciupper,infection_score_hai_4_dopc,infection_score_hai_4_eligcases,infection_score_hai_4_numerator,infection_score_hai_4_sir,infection_score_hai_5_cilower,infection_score_hai_5_ciupper,infection_score_hai_5_dopc,infection_score_hai_5_eligcases,infection_score_hai_5_numerator,infection_score_hai_5_sir,infection_score_hai_6_cilower,infection_score_hai_6_ciupper,infection_score_hai_6_dopc,infection_score_hai_6_eligcases,infection_score_hai_6_numerator,infection_score_hai_6_sir,infection_flag_hai_1_cilower,infection_flag_hai_1_ciupper,infection_flag_hai_1_dopc,infection_flag_hai_1_eligcases,infection_flag_hai_1_numerator,infection_flag_hai_1_sir,infection_flag_hai_2_cilower,infection_flag_hai_2_ciupper,infection_flag_hai_2_dopc,infection_flag_hai_2_eligcases,infection_flag_hai_2_numerator,infection_flag_hai_2_sir,infection_flag_hai_3_cilower,infection_flag_hai_3_ciupper,infection_flag_hai_3_dopc,infection_flag_hai_3_eligcases,infection_flag_hai_3_numerator,infection_flag_hai_3_sir,infection_flag_hai_4_cilower,infection_flag_hai_4_ciupper,infection_flag_hai_4_dopc,infection_flag_hai_4_eligcases,infection_flag_hai_4_numerator,infection_flag_hai_4_sir,infection_flag_hai_5_cilower,infection_flag_hai_5_ciupper,infection_flag_hai_5_dopc,infection_flag_hai_5_eligcases,infection_flag_hai_5_numerator,infection_flag_hai_5_sir,infection_flag_hai_6_cilower,infection_flag_hai_6_ciupper,infection_flag_hai_6_dopc,infection_flag_hai_6_eligcases,infection_flag_hai_6_numerator,infection_flag_hai_6_sir
420089,,,553.0,0.38,0.0,,,,1304.0,0.787,0.0,,,,30.0,0.803,0.0,,,,15.0,0.113,0.0,,,,14576.0,0.452,0.0,,0.069,1.366,11819.0,4.836,2.0,0.414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark
420091,0.699,3.164,5956.0,4.377,7.0,1.599,0.419,2.537,5753.0,4.369,5.0,1.144,0.18,1.928,151.0,4.234,3.0,0.709,,,20.0,0.207,1.0,,0.206,2.201,62761.0,3.71,3.0,0.809,0.287,0.859,60631.0,25.218,13.0,0.516,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,,,,,,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,Better than the National Benchmark,Better than the National Benchmark,Better than the National Benchmark,Better than the National Benchmark,Better than the National Benchmark,Better than the National Benchmark
420098,,,1340.0,0.872,0.0,,,,1343.0,0.878,0.0,,,1.259,95.0,2.379,0.0,0.0,,,43.0,0.306,1.0,,,2.168,36587.0,1.382,0.0,0.0,0.287,1.297,33780.0,10.68,7.0,0.655,,,,,,,,,,,,,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,,,,,,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark
42009F,,,21.0,0.014,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.0,0.068,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420101,,,559.0,0.355,0.0,,,,1740.0,0.886,0.0,,,1.955,63.0,1.532,0.0,0.0,,,87.0,0.656,1.0,,,,10835.0,0.498,0.0,,0.013,1.324,8810.0,3.724,1.0,0.269,,,,,,,,,,,,,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,,,,,,,,,,,,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark
420102,,,132.0,0.099,0.0,,,,129.0,0.092,0.0,,,,,,,,,,77.0,0.652,0.0,,,,19049.0,0.438,0.0,,,1.433,12234.0,2.09,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark
420103,,2.782,1799.0,1.077,0.0,0.0,,,1910.0,0.649,0.0,,0.022,2.196,83.0,2.246,1.0,0.445,,,4.0,0.029,0.0,,,,19298.0,0.293,1.0,,0.122,2.396,19298.0,2.758,2.0,0.725,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,,,,,,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,,,,,,,,,,,,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark
420104,,,854.0,0.509,0.0,,,,1292.0,0.66,2.0,,0.012,1.197,163.0,4.12,1.0,0.243,,,11.0,0.091,0.0,,,,13667.0,0.595,1.0,,0.127,1.361,13667.0,5.999,3.0,0.5,,,,,,,,,,,,,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,,,,,,,,,,,,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark
420105,0.297,3.179,3854.0,2.568,3.0,1.168,0.317,2.406,6421.0,4.01,4.0,0.998,0.013,1.268,144.0,3.89,1.0,0.257,,,109.0,0.889,4.0,,0.099,1.96,59648.0,3.372,2.0,0.593,0.055,0.414,58644.0,23.32,4.0,0.172,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,,,,,,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,Better than the National Benchmark,Better than the National Benchmark,Better than the National Benchmark,Better than the National Benchmark,Better than the National Benchmark,Better than the National Benchmark
420106,0.489,5.23,1975.0,1.561,3.0,1.922,,,1190.0,0.891,0.0,,,,15.0,0.423,0.0,,,,64.0,0.592,1.0,,,2.541,25012.0,1.179,0.0,0.0,0.041,0.811,22583.0,8.152,2.0,0.245,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,,,,,,,,,,,,,,,,,,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,Better than the National Benchmark,Better than the National Benchmark,Better than the National Benchmark,Better than the National Benchmark,Better than the National Benchmark,Better than the National Benchmark
420107,,,1004.0,0.745,0.0,,0.041,4.076,1779.0,1.21,1.0,0.826,,,7.0,0.172,0.0,,,,,,,,,,9815.0,0.361,0.0,,,0.89,9815.0,3.367,0.0,0.0,,,,,,,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,,,,,,,,,,,,,,,,,,Better than the National Benchmark,Better than the National Benchmark,Better than the National Benchmark,Better than the National Benchmark,Better than the National Benchmark,Better than the National Benchmark
420108,,,137.0,0.079,0.0,,,,272.0,0.148,0.0,,,,,,,,,,,,,,,,3491.0,0.088,0.0,,,,3491.0,0.71,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420109,,,546.0,0.417,0.0,,,,1208.0,0.837,0.0,,,,16.0,0.449,0.0,,,,58.0,0.47,0.0,,,,10739.0,0.321,0.0,,0.013,1.321,10162.0,3.733,1.0,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark
420110,,,1020.0,0.615,0.0,,,,1087.0,0.567,0.0,,,,30.0,0.75,1.0,,,,32.0,0.29,0.0,,,,14619.0,0.387,1.0,,0.209,1.585,14358.0,6.087,4.0,0.657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark
42011F,,,944.0,0.957,1.0,,0.028,2.794,1662.0,1.765,1.0,0.567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,,,,,,,,,,,,,,,,,,,,,,,
42029F,,1.183,2699.0,2.532,0.0,0.0,0.128,2.515,2963.0,2.627,2.0,0.761,,,,,,,,,,,,,,,,,,,,,,,,,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,,,,,,,,,,,,,,,,,,,,,,,
421300,,,4.0,0.001,0.0,,,,7.0,0.005,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421301,,,478.0,0.131,0.0,,0.048,4.684,431.0,1.053,1.0,0.95,,,1.0,0.028,0.0,,,,,,,,,,4413.0,0.092,0.0,,,,4413.0,0.974,0.0,,,,,,,,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,,,,,,,,,,,,,,,,,,,,,,,
421304,,,60.0,0.016,0.0,,,,23.0,0.015,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430005,,,517.0,0.309,1.0,,,,874.0,0.438,1.0,,,1.959,58.0,1.529,0.0,0.0,,,16.0,0.134,0.0,,,,9520.0,0.304,0.0,,0.265,2.832,8319.0,2.883,3.0,1.041,,,,,,,,,,,,,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,,,,,,,,,,,,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark
430008,,,80.0,0.047,0.0,,,,1030.0,0.507,0.0,,,,1.0,0.03,0.0,,,,11.0,0.113,0.0,,,,4754.0,0.094,0.0,,0.184,3.619,4111.0,1.826,2.0,1.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark
430012,,,790.0,0.622,0.0,,0.048,4.706,1407.0,1.048,1.0,0.954,,,22.0,0.598,1.0,,,,34.0,0.292,1.0,,,,12283.0,0.599,0.0,,0.339,1.535,11024.0,9.022,7.0,0.776,,,,,,,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,,,,,,,,,,,,,,,,,,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark
430014,,,1286.0,0.893,0.0,,,1.569,2837.0,1.909,0.0,0.0,,1.326,86.0,2.259,0.0,0.0,,,5.0,0.041,0.0,,,,12935.0,0.499,0.0,,0.958,3.168,12326.0,6.035,11.0,1.823,,,,,,,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,,,,,,,,,,,,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark
430015,,,275.0,0.19,0.0,,,,724.0,0.417,0.0,,,,15.0,0.42,0.0,,,,2.0,0.021,0.0,,,,7354.0,0.234,0.0,,0.019,1.825,6645.0,2.703,1.0,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark
430016,0.522,1.727,10250.0,11.071,11.0,0.994,0.213,0.872,10739.0,17.424,8.0,0.459,0.186,1.124,358.0,9.864,5.0,0.507,0.026,2.542,208.0,1.94,1.0,0.515,0.244,1.252,116560.0,9.966,6.0,0.602,0.309,0.62,102522.0,71.987,32.0,0.445,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,Better than the National Benchmark,Better than the National Benchmark,Better than the National Benchmark,Better than the National Benchmark,Better than the National Benchmark,Better than the National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,Better than the National Benchmark,Better than the National Benchmark,Better than the National Benchmark,Better than the National Benchmark,Better than the National Benchmark,Better than the National Benchmark
430027,0.145,0.745,15451.0,16.748,6.0,0.358,0.281,1.27,8498.0,10.899,7.0,0.642,0.221,1.335,311.0,8.304,5.0,0.602,0.205,2.191,399.0,3.726,3.0,0.805,0.494,1.55,135739.0,13.158,12.0,0.912,0.273,0.61,116148.0,57.662,24.0,0.416,Better than the National Benchmark,Better than the National Benchmark,Better than the National Benchmark,Better than the National Benchmark,Better than the National Benchmark,Better than the National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,Better than the National Benchmark,Better than the National Benchmark,Better than the National Benchmark,Better than the National Benchmark,Better than the National Benchmark,Better than the National Benchmark
43002F,,,71.0,0.062,0.0,,,,495.0,0.392,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430048,,,173.0,0.132,0.0,,,,383.0,0.276,0.0,,,,28.0,0.753,1.0,,,,9.0,0.063,0.0,,,,4690.0,0.14,0.0,,,,3995.0,0.783,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43005F,,,297.0,0.271,0.0,,,,878.0,0.699,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430077,0.047,0.92,6777.0,7.186,2.0,0.278,0.377,1.417,8566.0,11.653,9.0,0.772,0.247,1.875,190.0,5.146,4.0,0.777,,,73.0,0.637,1.0,,0.192,1.461,99296.0,6.604,4.0,0.606,0.287,0.693,91891.0,43.775,20.0,0.457,Better than the National Benchmark,Better than the National Benchmark,Better than the National Benchmark,Better than the National Benchmark,Better than the National Benchmark,Better than the National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,,,,,,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,Better than the National Benchmark,Better than the National Benchmark,Better than the National Benchmark,Better than the National Benchmark,Better than the National Benchmark,Better than the National Benchmark
430084,,,132.0,0.089,0.0,,,,89.0,0.055,0.0,,,,,,,,,,,,,,,,2009.0,0.047,0.0,,,,2009.0,0.405,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430089,,,83.0,0.048,0.0,,,,862.0,0.285,0.0,,,,12.0,0.305,0.0,,,,24.0,0.189,0.0,,,,3879.0,0.063,0.0,,,,3879.0,0.448,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430090,,,,,,,,,21.0,0.01,0.0,,,,,,,,,,,,,,,,877.0,0.015,0.0,,,,877.0,0.144,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430091,,,166.0,0.097,0.0,,,,245.0,0.081,0.0,,,,20.0,0.596,0.0,,,,15.0,0.128,0.0,,,,4709.0,0.06,0.0,,,,3856.0,0.594,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430093,,,,,,,,,77.0,0.029,0.0,,,,,,,,,2.934,126.0,1.021,0.0,0.0,,,309.0,0.004,0.0,,,,309.0,0.036,0.0,,,,,,,,,,,,,,,,,,,,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,,,,,,,,,,,,
430095,,,,,,,,,,,,,,,,,,,,,,,,,,,11852.0,0.451,2.0,,0.01,0.988,11852.0,4.992,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Better than the National Benchmark,Better than the National Benchmark,Better than the National Benchmark,Better than the National Benchmark,Better than the National Benchmark,Better than the National Benchmark
430097,,,179.0,0.104,0.0,,,,279.0,0.153,1.0,,,,9.0,0.229,1.0,,,,24.0,0.186,1.0,,,,5339.0,0.122,0.0,,,2.023,4854.0,1.481,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark,No Different than National Benchmark
430098,,,237.0,0.139,0.0,,,,622.0,0.339,0.0,,,,,,,,,,1.0,0.008,0.0,,,,4869.0,0.105,0.0,,,,4594.0,0.842,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
