facility_id,readm_ratio_readm_30_ami_hrrp,readm_ratio_readm_30_cabg_hrrp,readm_ratio_readm_30_copd_hrrp,readm_ratio_readm_30_hf_hrrp,readm_ratio_readm_30_hip_knee_hrrp,readm_ratio_readm_30_pn_hrrp,readm_predicted_readm_30_ami_hrrp,readm_predicted_readm_30_cabg_hrrp,readm_predicted_readm_30_copd_hrrp,readm_predicted_readm_30_hf_hrrp,readm_predicted_readm_30_hip_knee_hrrp,readm_predicted_readm_30_pn_hrrp,readm_expected_readm_30_ami_hrrp,readm_expected_readm_30_cabg_hrrp,readm_expected_readm_30_copd_hrrp,readm_expected_readm_30_hf_hrrp,readm_expected_readm_30_hip_knee_hrrp,readm_expected_readm_30_pn_hrrp,readm_count_readm_30_ami_hrrp,readm_count_readm_30_cabg_hrrp,readm_count_readm_30_copd_hrrp,readm_count_readm_30_hf_hrrp,readm_count_readm_30_hip_knee_hrrp,readm_count_readm_30_pn_hrrp
450670,1.1333,1.0495,1.0218,1.0782,0.9553,1.021,16.9996,10.6695,16.779,21.19,4.5921,16.7031,15.0005,10.1664,16.4217,19.6525,4.8072,16.3601,26.0,,17.0,49.0,,43.0
450672,1.2367,0.9816,1.0305,1.0387,1.0853,1.0425,17.5748,11.9316,19.7955,21.7413,5.3776,19.0511,14.2113,12.1558,19.2092,20.9305,4.9551,18.2752,36.0,18.0,11.0,60.0,,49.0
450675,1.097,1.0718,0.9793,1.041,,1.0996,15.217,16.2451,20.03,21.2229,,17.55,13.8713,15.1567,20.4542,20.3874,,15.961,20.0,,,59.0,,74.0
450677,1.0848,,1.0959,0.9892,,0.9926,16.1565,,20.1232,19.9515,,17.61,14.8936,,18.3618,20.1687,,17.7407,18.0,,35.0,85.0,,65.0
450678,,,1.0121,1.0675,,1.0741,,,16.9982,21.1905,,17.3336,,,16.7945,19.85,,16.1379,,,,25.0,,26.0
450684,0.9692,,0.967,1.0059,,1.0459,16.0529,,19.5921,20.9214,,19.244,16.5638,,20.2597,20.7996,,18.3999,11.0,,18.0,86.0,,78.0
450686,0.9498,1.0637,1.0512,1.053,,0.9784,12.16,11.4806,19.8893,20.7365,,15.2534,12.8028,10.7932,18.9212,19.6934,,15.5906,21.0,17.0,31.0,72.0,,44.0
450688,0.9258,,1.0824,0.9277,,1.0145,12.0995,,18.9518,19.2702,,17.7721,13.0686,,17.5097,20.7721,,17.5174,,,18.0,14.0,,36.0
450690,,,0.9925,0.9704,,0.9634,,,18.528,17.5595,,15.0397,,,18.6679,18.095,,15.6106,,,,,,
450694,,,,1.0458,,0.9321,,,,23.0919,,15.2724,,,,22.0816,,16.3852,,,,23.0,,
450702,1.1642,1.0895,0.9592,0.9784,0.972,1.0351,15.8832,13.0633,15.9795,18.6073,6.408,15.5793,13.6434,11.9898,16.6585,19.0184,6.5924,15.0516,33.0,,24.0,63.0,,66.0
450709,1.1061,,0.9502,0.9789,,1.0295,17.5985,,19.4669,21.6643,,18.1448,15.911,,20.4876,22.1304,,17.6253,23.0,,12.0,66.0,,55.0
450711,0.997,,,0.999,,1.0217,17.7482,,,20.5525,,18.7255,17.8021,,,20.5732,,18.3286,,,,25.0,,32.0
450713,1.0547,0.9395,1.0493,0.8972,1.0334,1.0146,12.4228,10.2305,16.8623,16.9718,6.2247,16.0193,11.7783,10.8889,16.0701,18.9165,6.0235,15.7893,28.0,,19.0,86.0,,91.0
450718,0.9056,1.0519,0.9784,0.9856,,0.9687,11.016,11.3099,17.393,18.5477,,15.2365,12.164,10.7519,17.7764,18.8183,,15.7291,18.0,15.0,,70.0,,57.0
450723,0.9425,0.9781,1.0006,1.0478,,1.0053,12.7274,12.1038,18.6913,21.0498,,17.0043,13.5038,12.3754,18.6794,20.0899,,16.915,11.0,,15.0,71.0,,41.0
450730,1.0472,,,1.0167,0.9431,1.0015,12.0905,,,19.3142,5.2254,14.8232,11.5452,,,18.9976,5.5406,14.8007,,,,12.0,,17.0
450742,0.9947,,1.0382,1.1098,0.8701,1.1036,12.9557,,19.3979,22.3074,5.5723,15.9448,13.0245,,18.6833,20.1004,6.4046,14.4482,11.0,,29.0,74.0,,54.0
450743,0.9158,1.0043,0.9793,0.8921,,1.0335,11.4866,11.6718,17.1721,17.6089,,15.8249,12.5431,11.6222,17.5343,19.7386,,15.3122,15.0,,16.0,54.0,,84.0
450747,,,1.0873,1.0064,,1.0197,,,20.2546,19.7199,,14.5807,,,18.6276,19.595,,14.2997,,,13.0,19.0,,23.0
450755,,,,,,0.9522,,,,,,11.8934,,,,,,12.4905,,,,,,
450771,1.1189,0.9062,0.9991,1.0176,0.7574,1.0558,13.2905,8.472,17.3689,20.246,4.6515,16.0783,11.8784,9.3492,17.3841,19.8963,6.1417,15.2279,20.0,,18.0,77.0,,94.0
450774,,,,,1.0101,,,,,,3.9356,,,,,,3.8963,,,,,,,
450775,1.1238,1.1299,0.934,0.9997,1.0446,1.0191,15.8506,13.3201,16.3487,19.7068,6.1528,17.8593,14.1041,11.7884,17.5039,19.7125,5.8902,17.5249,33.0,,27.0,133.0,,149.0
450779,1.0422,,0.9791,0.9982,0.9783,0.944,12.6255,,17.2859,19.0701,5.6259,13.7265,12.1145,,17.6546,19.1048,5.7504,14.5403,20.0,,23.0,71.0,,58.0
450788,0.997,1.2193,0.9626,0.9295,,0.9099,12.7423,13.8395,15.2013,17.3081,,14.5755,12.781,11.3501,15.7923,18.6215,,16.0183,21.0,18.0,12.0,58.0,,58.0
450801,1.1119,1.0069,0.9831,0.9764,0.8637,1.0194,12.674,10.575,15.9135,17.7606,3.7423,15.4375,11.3982,10.5029,16.1865,18.1899,4.333,15.1442,39.0,19.0,40.0,107.0,,101.0
450804,,,,,0.5709,,,,,,2.3313,,,,,,4.0836,,,,,,19.0,
450809,1.0459,,0.9988,0.9873,1.0815,1.108,12.948,,18.9318,18.2116,5.2665,16.5711,12.3802,,18.9549,18.4455,4.8694,14.9565,17.0,,16.0,55.0,,95.0
450820,1.0876,0.9776,0.9984,1.0519,1.2191,0.9941,16.5161,10.3892,18.5481,23.0554,6.9162,17.8772,15.1861,10.6274,18.5781,21.9176,5.673,17.9831,31.0,,29.0,233.0,,173.0
450822,,,0.9944,1.0008,,1.0496,,,15.7187,17.7339,,15.4275,,,15.8064,17.7204,,14.6989,,,,13.0,,22.0
450827,,,,,,0.9501,,,,,,11.8907,,,,,,12.5146,,,,,,
450828,0.9838,,,0.9359,,1.009,15.847,,,19.7543,,16.7491,16.1076,,,21.1066,,16.5994,,,,,,14.0
450833,,,,,,1.0316,,,,,,13.8956,,,,,,13.4705,,,,,,
450834,,,,,0.9264,,,,,,3.4827,,,,,,3.7593,,,,,,12.0,
450840,0.9966,,0.9844,0.9892,1.0158,0.9834,11.8658,,13.6072,16.3179,6.9827,13.9058,11.9061,,13.8226,16.4964,6.8742,14.1403,,,,34.0,,27.0
450844,1.0373,1.0304,1.0128,1.0795,,1.0824,15.6131,12.6599,20.3709,22.7631,,19.1305,15.0517,12.2864,20.1139,21.0874,,17.6746,33.0,,25.0,176.0,,127.0
450847,1.0235,,0.9508,0.9956,,0.8793,11.4547,,17.6006,20.0327,,15.6339,11.1914,,18.5107,20.1213,,17.7806,11.0,,11.0,74.0,,64.0
450848,0.9651,,0.9999,1.0448,,1.0434,14.0319,,20.0132,22.4568,,18.4663,14.5389,,20.0148,21.4933,,17.699,,,,72.0,,60.0
450851,1.1572,,,0.9387,,,15.3182,,,17.1904,,,13.2369,,,18.3123,,,31.0,,,27.0,,
450853,,,,,1.0748,,,,,,5.2962,,,,,,4.9276,,,,,,,
450855,1.044,1.013,0.9613,0.9835,0.9528,0.933,17.346,15.2587,19.3811,19.8575,5.0016,15.6449,16.6156,15.0625,20.1624,20.1906,5.2496,16.7683,11.0,,,25.0,,29.0
450856,,,,,0.8173,,,,,,2.9852,,,,,,3.6524,,,,,,12.0,
450860,,,,,0.9659,,,,,,4.4886,,,,,,4.6471,,,,,,,
450862,1.0281,1.0789,0.9912,0.9914,,0.9893,13.1248,10.3886,17.4433,18.5046,,15.3655,12.7664,9.6293,17.5977,18.6655,,15.5316,14.0,,14.0,61.0,,44.0
450864,,,,,0.7587,,,,,,3.1233,,,,,,4.1164,,,,,,25.0,
450865,,,,,,0.9834,,,,,,10.8692,,,,,,11.0528,,,,,,
450867,,,1.0164,1.0223,1.0418,1.0116,,,16.635,16.9021,5.1724,12.3946,,,16.3666,16.5337,4.9647,12.2528,,,,11.0,,13.0
450869,1.0257,0.9984,0.9759,0.9902,1.1454,0.9309,17.4926,11.3991,18.9602,22.0824,6.0058,17.4709,17.054,11.4173,19.4289,22.3004,5.2433,18.7679,18.0,,,41.0,,23.0
450874,,,,,1.2893,,,,,,5.2289,,,,,,4.0556,,,,,,,
450875,,,,,1.1269,,,,,,5.3868,,,,,,4.7801,,,,,,11.0,
450876,1.0143,1.128,0.9662,0.9539,,0.9603,10.613,11.254,16.5825,18.0534,,13.7718,10.4631,9.9773,17.1633,18.9255,,14.3409,13.0,14.0,,23.0,,
450880,,,,,0.9898,,,,,,4.723,,,,,,4.7718,,,,,,,
450883,,,,,0.8593,,,,,,3.7448,,,,,,4.3579,,,,,,,
450885,0.9628,,1.0309,1.0065,,0.9969,14.2252,,19.7557,21.0502,,15.2976,14.7754,,19.1628,20.9146,,15.3455,,,11.0,27.0,,31.0
450888,,,,,1.175,,,,,,5.8601,,,,,,4.9873,,,,,,,
450889,,,,,0.9556,,,,,,4.1893,,,,,,4.3838,,,,,,,
450890,1.017,,1.0342,0.9849,1.2185,0.9818,16.1685,,17.9322,18.8737,6.8742,14.3367,15.8979,,17.3386,19.1628,5.6415,14.6025,,,29.0,51.0,,57.0
450893,1.0222,0.859,,1.0406,,,11.6005,8.3119,,20.797,,,11.3486,9.6763,,19.9864,,,15.0,21.0,,26.0,,
460001,0.86,0.8393,,0.8665,1.0364,0.965,9.0251,7.7105,,15.2819,6.1997,14.342,10.4947,9.1864,,17.6361,5.9822,14.8623,28.0,,,44.0,,46.0
460003,,,,,1.1446,1.0014,,,,,4.8549,15.8385,,,,,4.2415,15.8169,,,,,,
460004,0.9301,0.9069,0.9705,0.7827,0.8042,0.9294,10.4609,8.8843,17.6888,14.365,5.091,13.3828,11.2467,9.7964,18.2261,18.3535,6.3306,14.4001,20.0,,,30.0,,31.0
460005,0.9935,1.0308,,0.9696,1.086,0.9754,11.6508,10.7055,,18.0896,7.9351,13.9133,11.7267,10.3856,,18.6571,7.3068,14.2646,,,,13.0,,23.0
460006,,,0.9685,0.9999,0.854,0.9368,,,17.8745,16.682,6.2858,13.528,,,18.4558,16.6833,7.3606,14.4399,,,,,,12.0
460007,,,,0.9487,,0.9291,,,,16.3514,,12.4531,,,,17.2354,,13.4035,,,,,,
460009,1.0653,1.0305,0.9537,0.8437,0.8653,0.8497,12.0648,10.1628,16.5916,16.4654,5.5893,14.0504,11.3248,9.8619,17.3966,19.5167,6.4592,16.5349,28.0,,,65.0,,36.0
460010,0.7408,0.9783,0.9682,0.7459,,0.8345,9.2648,8.8486,16.4514,14.2516,,12.9818,12.506,9.0447,16.9909,19.1062,,15.5556,22.0,,12.0,78.0,,31.0
460011,,,1.0076,0.9562,1.2706,0.9949,,,16.5168,15.395,4.5651,12.2871,,,16.3921,16.1,3.5928,12.3495,,,,,11.0,
460013,,,,0.9716,1.0876,0.9705,,,,16.3442,4.6679,12.95,,,,16.8212,4.2921,13.3431,,,,,,
460014,,,,0.9859,1.0371,0.9644,,,,17.6393,6.0305,14.0514,,,,17.8923,5.8147,14.5705,,,,,,
460015,0.9951,,,0.8582,1.0813,0.9099,10.9535,,,14.9907,6.7047,12.1821,11.0077,,,17.4683,6.2005,13.3879,,,,13.0,,
460017,,,,,,0.9693,,,,,,13.321,,,,,,13.7423,,,,,,
460019,,,1.0026,0.9517,,0.9571,,,14.599,14.0686,,11.39,,,14.5605,14.783,,11.901,,,,,,
460021,0.8176,0.7459,0.9563,0.8788,1.0497,0.9193,9.3603,7.5283,16.8808,16.7215,6.6036,13.2816,11.448,10.0933,17.6529,19.0273,6.2911,14.448,36.0,,17.0,71.0,11.0,83.0
460023,,,,0.9594,,1.0082,,,,15.8287,,12.7948,,,,16.4993,,12.6912,,,,,,16.0
460026,,,,0.9629,,0.9748,,,,17.3113,,11.8092,,,,17.9778,,12.1145,,,,,,
460030,,,,0.9831,,0.9387,,,,15.1647,,10.2773,,,,15.4247,,10.9482,,,,,,
460041,1.03,,,0.9084,0.8562,0.9714,11.8846,,,15.3491,3.2596,12.3867,11.5383,,,16.8975,3.8069,12.751,,,,13.0,,16.0
460042,0.96,,,1.0602,,0.935,9.5356,,,16.1746,,13.1214,9.9329,,,15.2563,,14.0337,,,,15.0,,
460044,,,,0.9605,,0.9331,,,,15.3729,,12.3844,,,,16.0059,,13.272,,,,,,
460047,0.9576,1.1268,0.9658,0.8849,,0.9255,11.2867,11.6578,12.4839,15.4004,,13.1613,11.7858,10.3456,12.9265,17.404,,14.2211,21.0,13.0,,34.0,,38.0
460051,0.9584,,0.9944,0.9908,0.964,0.958,10.9571,,16.8971,16.7819,5.464,12.8731,11.4327,,16.9917,16.9383,5.6679,13.438,,,,20.0,,19.0
460052,0.9678,,,0.9524,1.0396,0.9726,10.6437,,,14.6804,5.1589,11.9312,10.9979,,,15.4135,4.9622,12.2674,,,,,,
460057,,,,0.9954,0.912,0.9858,,,,15.9833,3.8472,11.3346,,,,16.0569,4.2183,11.4978,,,,,,
460058,,,,0.9641,0.9872,0.9185,,,,16.9941,4.5838,11.3939,,,,17.6272,4.6434,12.4051,,,,,,
460060,,,,1.0559,,0.9559,,,,18.0709,,12.0619,,,,17.1143,,12.619,,,,12.0,,
460061,,,,0.9351,,0.9381,,,,15.1394,,11.337,,,,16.1894,,12.0847,,,,,,
460062,,,,,,0.9443,,,,,,11.673,,,,,,12.3617,,,,,,
470001,1.0553,,0.9564,1.1293,1.0192,1.0373,13.8567,,15.495,20.7561,5.5597,15.0296,13.1305,,16.2016,18.3802,5.4551,14.4885,,,,74.0,,49.0
470003,0.9643,0.8992,0.9405,0.9562,1.1012,0.9471,11.7961,8.4823,17.4588,18.4601,5.6375,14.0961,12.2325,9.4336,18.5637,19.306,5.1192,14.8839,85.0,17.0,33.0,126.0,,50.0
470005,,,1.0556,0.9904,1.0951,0.9197,,,20.1056,18.8653,6.0971,14.3136,,,19.0467,19.0479,5.5674,15.5636,,,33.0,51.0,,35.0
470011,,,0.9975,0.9813,0.8737,0.9268,,,14.9218,18.2457,3.397,13.4843,,,14.9599,18.593,3.8879,14.5487,,,,22.0,,13.0
470012,,,1.026,0.9526,0.9653,0.9976,,,18.9188,16.96,4.6183,15.065,,,18.44,17.8049,4.7845,15.1007,,,32.0,32.0,,36.0
470024,0.9715,,1.0002,0.9529,,0.9644,16.1132,,19.9856,20.0688,,15.5697,16.5856,,19.9821,21.0597,,16.1451,,,18.0,30.0,,25.0
490002,,,1.0766,1.0391,,1.0352,,,19.8144,20.049,,17.1936,,,18.4046,19.2941,,16.6088,,,11.0,11.0,,18.0
490004,0.9131,0.9342,0.963,1.0191,0.8696,0.9823,11.6876,9.5478,19.2979,20.1457,5.5554,15.6499,12.7996,10.2201,20.0386,19.7687,6.3886,15.9317,20.0,,28.0,198.0,,101.0
490005,1.0044,0.9904,0.9969,1.0076,1.0352,1.0739,12.3792,10.8919,16.9507,19.596,6.4224,16.2375,12.3254,10.997,17.0034,19.4479,6.2039,15.1206,61.0,15.0,63.0,260.0,11.0,147.0
490007,0.9981,0.9456,1.0158,0.9704,,0.9932,14.3955,9.92,23.3589,21.0677,,17.2604,14.4236,10.4908,22.9957,21.71,,17.3795,88.0,44.0,19.0,168.0,,52.0
490009,1.0063,0.8722,1.0396,0.9164,1.0707,0.9085,13.5302,8.7263,19.5908,19.0426,7.3405,14.7022,13.4454,10.0053,18.8446,20.7792,6.8561,16.1835,47.0,18.0,28.0,142.0,,55.0
490013,,,1.0072,0.9451,,0.9414,,,17.2833,17.81,,14.7884,,,17.1606,18.8436,,15.7089,,,28.0,48.0,,21.0
490017,1.0232,1.0759,1.0515,1.0762,,0.972,15.4631,12.0758,18.9061,22.1823,,15.944,15.1123,11.2235,17.9798,20.6123,,16.4033,21.0,,16.0,90.0,,33.0
490018,0.857,,0.8736,0.9339,0.6516,0.7967,10.3511,,13.0289,16.7145,2.8858,10.8238,12.0788,,14.9135,17.8978,4.4287,13.5865,18.0,,15.0,96.0,,28.0
490019,,,1.0134,0.9997,,1.0662,,,16.2117,18.5281,,15.516,,,15.9975,18.5342,,14.552,,,17.0,45.0,,50.0
490020,0.9831,,1.0264,1.0391,,0.9649,12.813,,16.7849,19.6034,,14.4766,13.0337,,16.3536,18.8652,,15.0032,,,13.0,41.0,,26.0
490021,0.8758,1.0268,0.9778,0.8509,1.0277,0.9284,11.5193,9.7474,17.2935,16.5553,6.2876,14.2273,13.1534,9.4926,17.6863,19.4568,6.1183,15.3251,65.0,15.0,39.0,176.0,,92.0
490022,1.1192,1.0197,1.133,1.079,0.8201,1.238,14.5198,10.5896,19.7851,21.7824,4.7966,20.0552,12.9738,10.3848,17.4624,20.1869,5.849,16.1994,59.0,13.0,74.0,240.0,,251.0
490023,0.9806,,0.9631,1.0867,1.0116,0.98,12.0337,,15.7796,19.6603,4.9465,13.1775,12.2722,,16.3848,18.091,4.8899,13.4462,,,11.0,40.0,,24.0
490024,0.9719,0.9108,0.9576,0.9372,1.0418,0.8337,12.4154,9.5309,19.1823,18.5262,7.6468,13.2021,12.775,10.4647,20.0323,19.7677,7.3402,15.8362,64.0,16.0,37.0,188.0,,86.0
490032,0.9803,1.0572,0.9758,0.9399,0.7994,1.0536,13.3826,12.083,16.8263,20.6481,4.0431,19.0941,13.6509,11.4294,17.2434,21.9695,5.0578,18.1231,20.0,15.0,11.0,110.0,,63.0
490033,1.002,,0.9448,1.031,,0.9998,12.8952,,17.2805,19.668,,13.5672,12.8698,,18.2902,19.0758,,13.5702,,,,38.0,,24.0
490037,,,0.9755,1.0011,,1.0152,,,17.0632,18.9185,,14.2041,,,17.4921,18.8971,,13.9908,,,,26.0,,23.0
490038,,,0.9924,0.9769,,0.9766,,,14.9614,17.8078,,13.8811,,,15.0762,18.2296,,14.2138,,,,,,14.0
490040,0.9404,,0.9288,0.9283,0.8824,0.966,13.0198,,17.1899,17.9093,4.6852,15.4193,13.8457,,18.5069,19.2924,5.3093,15.9627,20.0,,22.0,93.0,,72.0
490041,1.0148,,0.9589,0.9564,1.1825,1.0812,14.9047,,13.5869,17.0311,7.7785,15.302,14.6875,,14.1689,17.8075,6.5778,14.1532,,,,27.0,11.0,27.0
490042,0.994,,0.9672,0.9735,,1.0055,13.4419,,19.9493,19.6841,,17.3376,13.5229,,20.6258,20.2196,,17.2431,13.0,,16.0,88.0,,51.0
490043,0.9639,,0.9238,0.8732,0.9845,0.8976,12.683,,16.3693,16.8073,4.7158,14.0844,13.1582,,17.719,19.2483,4.7899,15.6911,23.0,,17.0,141.0,,124.0
490044,0.9828,,0.9181,1.0269,1.04,0.9553,14.3218,,17.0168,19.6091,7.2575,15.0169,14.5725,,18.5347,19.0964,6.9786,15.7196,16.0,,15.0,148.0,,68.0
490045,0.9757,,1.0028,0.9793,,1.0874,12.0506,,16.044,18.3153,,15.5908,12.3502,,15.9987,18.7019,,14.3379,16.0,,14.0,67.0,,42.0
490046,1.0127,,1.0885,0.9968,1.2938,1.0837,13.6084,,20.3514,20.1708,8.9838,17.8043,13.4379,,18.6965,20.2363,6.9436,16.4287,25.0,,55.0,193.0,,123.0
490048,1.092,1.1148,1.0309,1.1404,1.0973,1.0131,13.965,11.438,17.5973,21.6453,5.8026,15.044,12.7882,10.2598,17.0691,18.98,5.2882,14.8501,56.0,13.0,29.0,125.0,,83.0
490050,1.0233,1.1233,0.9638,0.9405,1.1041,0.9851,12.6742,10.4959,16.281,17.8182,5.7972,14.7611,12.3861,9.3437,16.8927,18.9447,5.2504,14.9843,16.0,12.0,11.0,89.0,,61.0
490052,0.8987,0.98,1.047,0.9378,,0.9882,10.8144,9.4543,19.2811,18.7023,,15.4021,12.0331,9.6469,18.4151,19.9419,,15.5863,33.0,,41.0,139.0,,87.0
490053,1.0685,,0.9972,0.9422,,0.9567,13.7764,,18.9042,18.82,,15.7266,12.8928,,18.9575,19.9745,,16.4385,21.0,,,29.0,,56.0
490057,0.8892,1.0441,0.915,1.0519,1.1618,0.9987,11.3951,9.8674,17.0845,20.8822,9.1551,16.0815,12.8153,9.4508,18.6708,19.8513,7.8798,16.1026,34.0,,30.0,214.0,,112.0
490059,0.9474,0.8497,0.9473,0.994,0.9777,0.9191,12.2055,9.7044,17.653,18.8573,5.4218,13.6505,12.8835,11.4212,18.6341,18.9706,5.5456,14.8525,25.0,,26.0,141.0,14.0,69.0
490060,0.9843,,1.0166,1.0141,,0.9624,13.0666,,18.8111,19.9854,,15.6555,13.2749,,18.5045,19.7073,,16.2664,,,11.0,27.0,,25.0
490063,0.9098,0.908,0.8871,0.9418,1.0361,1.0514,11.8216,9.0162,15.827,18.7193,5.881,16.6346,12.9934,9.9295,17.841,19.8756,5.6758,15.8213,61.0,30.0,28.0,298.0,,191.0
490066,1.0197,,1.0162,0.8653,1.117,1.0178,12.8943,,18.1822,16.1119,6.5272,15.8117,12.6458,,17.8918,18.62,5.8436,15.535,22.0,,19.0,63.0,,60.0
490067,0.9944,,0.9783,1.1022,,1.1279,14.2261,,18.1821,21.69,,18.3186,14.3062,,18.5847,19.6783,,16.2417,33.0,,30.0,131.0,,93.0
490069,0.9836,0.9108,1.0111,1.0321,0.907,0.9585,13.2157,10.0974,17.6836,19.8671,4.9858,14.7859,13.4365,11.0861,17.4888,19.2496,5.4967,15.4267,47.0,,36.0,164.0,11.0,72.0
490075,1.0521,,0.8999,1.1005,1.0296,0.89,13.1749,,15.7563,21.3801,5.3806,14.063,12.522,,17.5087,19.4277,5.2259,15.8003,16.0,,23.0,90.0,,74.0
490077,0.9721,,1.0008,0.8968,0.8834,0.9207,11.1323,,16.7944,16.6108,5.7659,13.5937,11.4514,,16.7802,18.522,6.5266,14.7646,27.0,,14.0,82.0,,54.0
490084,,,0.9896,1.046,,0.967,,,16.5008,19.3126,,14.235,,,16.6747,18.4641,,14.7213,,,,32.0,,19.0
490088,,,0.9671,0.9964,,1.0138,,,16.018,17.618,,14.061,,,16.5638,17.6823,,13.8694,,,,23.0,,21.0
490089,,,0.9155,0.921,,0.9712,,,15.2405,16.4885,,13.3104,,,16.6478,17.9034,,13.7057,,,,16.0,,25.0
490090,,,0.9563,0.9052,,0.9731,,,16.7816,17.8997,,14.8743,,,17.5483,19.7739,,15.2853,,,11.0,24.0,,33.0
490092,,,,1.0406,,1.0919,,,,19.2749,,16.3873,,,,18.5228,,15.0076,,,,26.0,,19.0
490093,0.9832,,0.9967,1.0767,,1.0012,14.9067,,18.7525,21.3627,,16.8825,15.1616,,18.8156,19.8409,,16.8626,17.0,,14.0,102.0,,59.0
490097,,,,1.0141,,0.969,,,,17.5336,,13.3614,,,,17.2895,,13.7882,,,,,,
490098,,,0.9501,1.002,,0.9932,,,17.3707,19.634,,15.3798,,,18.2837,19.5953,,15.4849,,,,40.0,,28.0
490101,,,0.9723,0.8433,1.07,1.0912,,,16.2076,15.85,6.424,15.9639,,,16.6701,18.7946,6.0038,14.6298,,,,54.0,,73.0
490107,1.0393,,1.0053,1.0257,0.9862,1.0213,12.3333,,16.9483,18.9749,5.9906,14.8977,11.8671,,16.8586,18.4999,6.0747,14.5873,14.0,,,65.0,12.0,58.0
490110,0.8761,,1.035,1.0806,1.2387,1.0265,11.5918,,18.5475,21.4893,6.4766,16.0383,13.2306,,17.9198,19.8871,5.2287,15.625,17.0,,15.0,42.0,,42.0
490111,,,0.9606,0.9517,,0.9611,,,18.1164,18.3517,,14.7764,,,18.8591,19.2834,,15.3739,,,,15.0,,16.0
490112,1.0522,0.8665,1.0144,1.0246,0.9413,0.9601,14.3754,10.8506,17.5015,19.333,3.9661,14.8878,13.6624,12.5222,17.2539,18.8687,4.2133,15.506,66.0,21.0,42.0,209.0,32.0,124.0
490113,1.033,,1.0426,1.0877,,1.0594,14.0282,,20.4659,21.6883,,16.9502,13.5798,,19.6298,19.9397,,16.0002,15.0,,31.0,116.0,,79.0
490114,,,1.0015,0.9202,,1.0454,,,20.5446,18.9942,,17.7296,,,20.5147,20.6418,,16.96,,,11.0,,,39.0
490115,,,0.9748,1.0363,,1.0347,,,19.9356,21.8107,,16.6885,,,20.45,21.0475,,16.129,,,,26.0,,28.0
490116,,,1.0321,1.0015,,0.987,,,15.0698,19.4446,,14.8593,,,14.6015,19.4148,,15.0543,,,,18.0,,14.0
490117,,,0.9819,,,1.0231,,,16.5774,,,14.9943,,,16.8821,,,14.6555,,,,,,
490118,1.0599,1.042,1.0392,1.0119,1.2189,1.0494,13.4619,11.75,17.936,18.099,5.9299,15.7348,12.7012,11.2768,17.2597,17.8853,4.8649,14.9941,44.0,16.0,31.0,125.0,12.0,91.0
490119,0.9685,,1.0863,1.0454,1.0739,0.9459,13.0766,,19.7135,21.0709,6.4032,15.7004,13.5013,,18.148,20.1555,5.9624,16.598,,,46.0,179.0,,87.0
490120,0.9943,,1.0167,0.9934,0.9222,0.9858,13.8719,,18.9953,19.7152,5.4928,15.7213,13.9513,,18.6829,19.8464,5.9564,15.9478,33.0,,55.0,160.0,,94.0
490122,,,1.0266,0.9366,0.9023,1.1056,,,19.314,18.0787,5.0821,16.4582,,,18.8143,19.3024,5.6322,14.8862,,,19.0,34.0,13.0,50.0
490126,,,0.9904,0.9548,,0.9209,,,19.345,18.7823,,14.9019,,,19.533,19.6715,,16.1814,,,,19.0,,13.0
490127,,,0.9605,,,0.9727,,,18.936,,,16.9995,,,19.7151,,,17.4767,,,,,,
490130,0.9641,,0.9779,0.9628,0.8145,0.9363,14.4577,,14.7832,18.1676,3.4566,14.0742,14.9961,,15.1168,18.8693,4.2441,15.0312,,,,32.0,,22.0
490136,1.0444,,0.9852,0.9602,1.2915,0.9578,13.0091,,16.7204,18.0999,7.3402,13.4377,12.4565,,16.9715,18.8499,5.6836,14.0295,20.0,,25.0,80.0,,48.0
490140,0.9851,,1.0471,1.0106,,1.0997,13.2146,,15.5463,19.0493,,15.5373,13.4139,,14.8463,18.8488,,14.1286,,,16.0,36.0,,37.0
490141,0.9663,,0.9935,1.1463,0.9945,1.0756,12.0346,,17.9089,23.3104,3.7919,16.9426,12.454,,18.0256,20.3357,3.8128,15.752,12.0,,21.0,79.0,,42.0
490143,,,1.03,0.9513,0.9763,0.9847,,,16.7965,15.7871,4.3563,13.1566,,,16.3075,16.5949,4.4622,13.3609,,,,27.0,,19.0
490144,,,0.9596,0.9654,0.8973,1.0806,,,16.3422,17.6592,4.1766,15.1188,,,17.0304,18.2912,4.6547,13.9914,,,,33.0,,42.0
490145,,,,1.0178,1.0786,0.9848,,,,19.5363,4.8751,13.7831,,,,19.1944,4.52,13.9953,,,,13.0,,11.0
500002,0.9007,,0.9626,0.9048,0.7642,0.9461,9.4333,,14.5613,16.4395,6.6642,12.8747,10.4738,,15.1276,18.1684,8.7203,13.6083,11.0,,,52.0,,33.0
500003,1.0321,,1.0121,0.9213,1.0317,1.0208,11.7207,,16.4069,16.1326,6.5659,15.1641,11.356,,16.2114,17.5097,6.3641,14.8549,27.0,,13.0,43.0,,37.0
500005,0.9547,0.8932,0.9785,0.923,0.883,1.0356,12.8265,9.5305,16.3548,17.9373,3.9579,15.3021,13.4347,10.6701,16.7143,19.4329,4.4825,14.7756,26.0,13.0,12.0,61.0,,34.0
500007,,,,0.9857,1.0494,0.9187,,,,16.1874,6.598,11.6367,,,,16.4218,6.2873,12.6662,,,,16.0,,
