facility_id,hospital_overall_rating,better_flags_safety,worse_flags_safety,better_flags_mort,worse_flags_mort,readm_ratio_avg,patient_exp_score
050438,2.0,0.0,0.0,1.0,0.0,1.0242833333333332,84.75
050441,5.0,1.0,1.0,4.0,0.0,0.9195166666666665,88.875
050444,2.0,0.0,0.0,0.0,1.0,1.044,84.125
050454,5.0,1.0,1.0,3.0,0.0,0.9760333333333334,87.375
050455,1.0,0.0,0.0,0.0,2.0,1.0327,83.5
050457,4.0,0.0,0.0,2.0,0.0,0.98152,83.5
050464,1.0,0.0,2.0,0.0,0.0,1.09078,80.5
050468,1.0,0.0,0.0,1.0,0.0,1.0816666666666668,74.875
050471,2.0,0.0,1.0,0.0,0.0,1.07235,82.625
050481,2.0,0.0,0.0,1.0,0.0,1.098,78.75
050485,2.0,0.0,0.0,0.0,0.0,1.0492166666666667,83.75
050488,4.0,0.0,0.0,0.0,0.0,0.9919499999999999,84.75
050492,2.0,0.0,0.0,0.0,0.0,0.9944833333333333,85.75
050496,4.0,0.0,0.0,2.0,0.0,1.0218,85.0
050498,4.0,0.0,0.0,0.0,0.0,0.9702000000000001,87.125
050503,5.0,0.0,0.0,2.0,0.0,1.00584,87.25
050506,3.0,0.0,0.0,0.0,0.0,1.035275,81.375
050510,4.0,0.0,0.0,0.0,0.0,,85.0
050512,4.0,0.0,0.0,0.0,0.0,,84.375
050515,4.0,0.0,0.0,0.0,0.0,0.97,87.875
050516,3.0,0.0,0.0,0.0,0.0,1.0435166666666669,83.625
050517,1.0,0.0,0.0,0.0,0.0,1.0173999999999999,76.375
050523,3.0,0.0,0.0,0.0,0.0,1.0135,80.625
050526,,0.0,0.0,0.0,0.0,1.0649000000000002,74.125
050528,,0.0,0.0,0.0,0.0,1.01585,83.125
050534,3.0,0.0,0.0,0.0,0.0,1.051375,80.125
050537,4.0,0.0,0.0,0.0,0.0,0.9596666666666667,87.375
050541,4.0,0.0,0.0,0.0,0.0,,88.75
050543,,0.0,0.0,0.0,0.0,,
050546,,,,,,,
050549,4.0,0.0,0.0,2.0,0.0,1.0270166666666667,83.0
050551,3.0,0.0,0.0,0.0,0.0,1.10166,77.75
050557,2.0,0.0,0.0,1.0,0.0,1.0277166666666666,85.75
050561,3.0,0.0,0.0,0.0,0.0,1.0057,85.375
050567,4.0,0.0,0.0,0.0,0.0,0.9864,85.375
050570,2.0,0.0,0.0,0.0,0.0,1.0203999999999998,80.25
050573,4.0,2.0,0.0,0.0,0.0,0.9397833333333333,84.875
050580,3.0,0.0,0.0,1.0,0.0,1.02665,79.0
050581,2.0,0.0,0.0,0.0,0.0,1.04308,76.125
050586,2.0,0.0,0.0,1.0,0.0,1.0133,81.875
050588,1.0,0.0,0.0,0.0,0.0,1.079325,79.25
050589,2.0,0.0,0.0,0.0,0.0,1.02555,79.75
050590,3.0,0.0,0.0,0.0,0.0,1.0320333333333334,84.5
050597,3.0,0.0,0.0,0.0,0.0,0.9666333333333332,80.875
050599,3.0,2.0,1.0,2.0,0.0,1.0145,83.25
050603,4.0,0.0,0.0,0.0,0.0,0.9778,85.5
050604,4.0,0.0,0.0,0.0,0.0,0.9913,82.625
050608,,0.0,0.0,0.0,0.0,1.0118,84.125
050609,4.0,0.0,0.0,0.0,0.0,1.0089,88.0
050624,2.0,0.0,1.0,0.0,0.0,1.032425,84.0
050625,5.0,1.0,1.0,5.0,0.0,0.9243833333333332,84.375
050633,2.0,0.0,0.0,0.0,0.0,1.0191,81.5
050636,4.0,0.0,0.0,1.0,0.0,0.9655333333333335,80.375
050641,,0.0,0.0,0.0,0.0,0.9964999999999999,75.25
050663,2.0,1.0,0.0,2.0,0.0,0.9619666666666667,68.5
050668,,0.0,0.0,0.0,0.0,1.0729,
050674,3.0,0.0,0.0,0.0,0.0,1.0084666666666666,85.0
050677,3.0,0.0,0.0,0.0,0.0,,84.125
050678,3.0,0.0,0.0,1.0,0.0,0.9856666666666666,84.875
050684,,0.0,0.0,0.0,0.0,1.0556,76.375
050686,5.0,0.0,0.0,0.0,0.0,,85.75
050689,3.0,0.0,0.0,0.0,0.0,0.97582,82.0
050690,4.0,0.0,0.0,0.0,0.0,,84.875
050696,4.0,3.0,0.0,0.0,0.0,0.9746,88.75
050697,,0.0,0.0,0.0,0.0,1.0345,
050701,3.0,0.0,0.0,0.0,0.0,1.0081333333333333,82.75
050704,1.0,0.0,0.0,0.0,0.0,0.9841249999999999,77.625
050708,,0.0,0.0,0.0,0.0,0.8249,91.0
050709,3.0,0.0,0.0,1.0,0.0,1.12828,80.0
050710,4.0,0.0,0.0,0.0,0.0,,85.875
050714,,0.0,0.0,0.0,0.0,0.9943,91.125
050717,3.0,0.0,0.0,0.0,0.0,,88.125
050723,2.0,0.0,0.0,0.0,0.0,1.0171,85.875
050726,,0.0,0.0,0.0,0.0,0.7683,
050735,2.0,0.0,0.0,0.0,0.0,1.0332999999999999,83.625
050736,1.0,0.0,0.0,0.0,0.0,1.03715,81.875
050737,1.0,0.0,1.0,0.0,1.0,1.04418,83.375
050738,2.0,0.0,0.0,0.0,0.0,1.0012666666666667,84.625
050739,2.0,0.0,0.0,2.0,0.0,1.14405,75.125
050740,4.0,0.0,0.0,1.0,0.0,1.0038,81.625
050744,,0.0,0.0,0.0,0.0,1.007,
050745,1.0,0.0,0.0,0.0,0.0,0.9782,
050746,2.0,0.0,0.0,0.0,0.0,1.0197,76.625
050747,,0.0,0.0,0.0,0.0,1.0354,
050748,4.0,0.0,0.0,0.0,0.0,,85.75
050755,2.0,0.0,0.0,1.0,0.0,1.04634,74.875
050758,3.0,0.0,0.0,1.0,0.0,1.1065,78.875
050760,3.0,0.0,0.0,0.0,0.0,1.1363,84.625
050761,3.0,0.0,0.0,2.0,0.0,1.0340999999999998,84.875
050763,2.0,0.0,0.0,1.0,0.0,1.0263333333333333,
050764,1.0,0.0,0.0,0.0,0.0,1.0875,81.0
050765,4.0,0.0,0.0,0.0,0.0,,86.125
050766,,0.0,0.0,0.0,0.0,1.2,
050767,4.0,0.0,0.0,0.0,0.0,,86.0
050769,,0.0,0.0,0.0,0.0,0.8244,91.25
050770,2.0,0.0,0.0,0.0,0.0,1.0156399999999999,83.0
050771,1.0,0.0,0.0,0.0,0.0,1.01825,66.75
050772,4.0,0.0,0.0,0.0,0.0,,83.375
050775,3.0,0.0,0.0,0.0,0.0,1.0100166666666668,84.75
050776,2.0,0.0,0.0,0.0,0.0,1.0146333333333335,
050777,2.0,0.0,0.0,0.0,0.0,1.0335,84.875
050778,3.0,,,,,,86.375
050779,3.0,0.0,0.0,0.0,0.0,1.0161333333333333,83.875
050780,,0.0,0.0,1.0,0.0,0.97605,75.75
050782,3.0,0.0,0.0,0.0,0.0,0.9639500000000001,88.875
050783,4.0,0.0,0.0,0.0,0.0,0.9829333333333333,
050784,,0.0,0.0,0.0,0.0,1.03075,84.375
050785,,0.0,0.0,0.0,0.0,0.7671,
050854,,0.0,0.0,0.0,0.0,,
050855,,0.0,0.0,0.0,0.0,,90.375
05114F,5.0,0.0,0.0,2.0,0.0,,86.25
05127F,4.0,0.0,0.0,1.0,0.0,,86.375
05128F,3.0,0.0,0.0,2.0,0.0,,85.625
051300,,,,,,,
051301,,0.0,0.0,0.0,0.0,,90.125
051302,,,,,,,
051303,,0.0,0.0,0.0,0.0,,92.0
051304,,0.0,0.0,0.0,0.0,,
051305,,0.0,0.0,0.0,0.0,,
051306,,0.0,0.0,0.0,0.0,,
051307,,,,,,,
051308,,,,,,,
051309,,,,,,,
05130F,4.0,0.0,0.0,2.0,0.0,,88.625
051310,5.0,0.0,0.0,0.0,0.0,,89.75
051311,,0.0,0.0,0.0,0.0,,
051312,,0.0,0.0,0.0,0.0,,
051314,,0.0,0.0,0.0,0.0,,
051315,,0.0,0.0,0.0,0.0,,
051316,1.0,0.0,0.0,0.0,1.0,,86.75
051317,1.0,0.0,0.0,0.0,0.0,,84.375
051318,,0.0,0.0,0.0,0.0,,88.875
051319,3.0,0.0,0.0,0.0,0.0,,88.625
051320,3.0,0.0,0.0,0.0,0.0,,
051321,,0.0,0.0,0.0,0.0,,
051323,,0.0,0.0,0.0,0.0,,
051324,,0.0,0.0,0.0,0.0,,88.5
051325,1.0,0.0,0.0,0.0,0.0,,88.25
051326,,0.0,0.0,0.0,0.0,,
051327,,,,,,,
051328,,0.0,0.0,0.0,0.0,,91.625
051329,5.0,0.0,0.0,0.0,0.0,,86.5
051330,,0.0,0.0,0.0,0.0,,
051331,,0.0,0.0,0.0,0.0,,
051332,3.0,0.0,0.0,0.0,0.0,,88.875
051333,,,,,,,
051334,,0.0,0.0,0.0,0.0,,
051335,,,,,,,
051336,,0.0,0.0,0.0,0.0,,
051337,,,,,,,
051338,,,,,,,
051339,,,,,,,
053300,,,,,,,
053301,,,,,,,
053302,,,,,,,
053303,,,,,,,
053304,,,,,,,
053305,,,,,,,
053306,,,,,,,
053308,,,,,,,
053309,,,,,,,
053311,,,,,,,
054009,,,,,,,
054028,,,,,,,
054032,,,,,,,
054053,,,,,,,
054055,,,,,,,
054069,,,,,,,
054074,,,,,,,
054075,,,,,,,
054077,,,,,,,
054078,,,,,,,
054087,,,,,,,
054089,,,,,,,
054095,,,,,,,
054096,,,,,,,
054104,,,,,,,
054110,,,,,,,
054111,,,,,,,
054122,,,,,,,
054123,,,,,,,
054124,,,,,,,
054125,,,,,,,
054130,,,,,,,
054131,,,,,,,
054133,,,,,,,
054144,,,,,,,
054145,,,,,,,
054146,,,,,,,
054147,,,,,,,
054148,,,,,,,
054149,,,,,,,
054150,,,,,,,
054151,,,,,,,
054152,,,,,,,
054153,,,,,,,
054154,,,,,,,
054155,,,,,,,
054157,,,,,,,
054158,,,,,,,
054159,,,,,,,
054160,,,,,,,
060001,4.0,0.0,0.0,0.0,0.0,0.9405166666666666,86.375
060003,4.0,0.0,0.0,0.0,0.0,1.0060333333333331,84.5
060004,3.0,0.0,0.0,0.0,0.0,0.9777,87.5
060006,3.0,0.0,0.0,0.0,0.0,0.96825,89.25
060008,1.0,0.0,0.0,0.0,0.0,0.9366000000000001,85.875
060009,4.0,0.0,0.0,0.0,0.0,0.9262,86.875
060010,5.0,0.0,0.0,0.0,0.0,0.8858600000000001,87.75
060011,3.0,0.0,0.0,0.0,0.0,0.9843666666666667,85.0
060012,3.0,0.0,0.0,0.0,0.0,0.93575,90.125
060013,5.0,0.0,0.0,0.0,0.0,0.9324250000000001,87.0
060014,3.0,0.0,0.0,0.0,0.0,1.0394999999999999,87.75
060015,4.0,0.0,1.0,0.0,0.0,0.9582799999999999,84.5
060020,2.0,0.0,0.0,0.0,0.0,0.9793666666666666,82.125
060022,4.0,2.0,0.0,1.0,1.0,0.9311666666666666,86.125
060023,4.0,0.0,0.0,0.0,1.0,0.9098166666666666,86.625
060024,5.0,0.0,3.0,2.0,0.0,0.9432833333333334,86.875
060027,4.0,0.0,0.0,0.0,0.0,0.9800999999999999,88.75
060028,5.0,0.0,0.0,0.0,0.0,0.9845499999999999,89.125
060030,4.0,0.0,0.0,0.0,0.0,0.9579666666666666,84.625
060031,4.0,0.0,1.0,0.0,1.0,0.9862666666666667,84.125
060032,3.0,0.0,0.0,0.0,0.0,1.05786,87.5
060034,4.0,0.0,0.0,1.0,0.0,0.9575666666666667,80.625
06003F,,,,,,,90.375
060044,,0.0,0.0,0.0,0.0,0.9759333333333333,89.5
060049,,0.0,0.0,0.0,0.0,0.9822,89.5
060054,4.0,0.0,0.0,0.0,0.0,0.9381666666666667,88.375
06005F,5.0,0.0,0.0,2.0,0.0,,90.125
060064,4.0,0.0,0.0,0.0,0.0,1.01315,86.375
060065,2.0,0.0,0.0,0.0,0.0,1.027575,79.75
060071,3.0,0.0,0.0,0.0,0.0,0.9875,86.375
060075,5.0,0.0,0.0,0.0,0.0,0.9393800000000001,88.125
060076,,0.0,0.0,0.0,0.0,1.0123,87.25
06007F,5.0,0.0,0.0,0.0,0.0,,90.625
060096,5.0,0.0,0.0,0.0,0.0,0.95045,90.375
060100,3.0,0.0,2.0,0.0,0.0,0.98155,82.25
060103,4.0,0.0,0.0,0.0,0.0,0.97245,88.0
060104,4.0,0.0,0.0,0.0,0.0,0.97145,85.125
060107,,0.0,0.0,0.0,0.0,,
060112,3.0,0.0,0.0,0.0,0.0,1.0651199999999998,83.625
060113,4.0,0.0,0.0,0.0,0.0,1.03654,87.5
060114,4.0,0.0,0.0,0.0,0.0,0.92828,86.375
060116,4.0,0.0,0.0,0.0,0.0,0.9967499999999999,87.25
060117,,0.0,0.0,0.0,0.0,0.8051,91.875
060118,,0.0,0.0,0.0,0.0,,90.875
060119,4.0,0.0,0.0,0.0,0.0,0.9224666666666668,88.125
060124,,0.0,0.0,0.0,0.0,,90.875
060125,4.0,0.0,0.0,0.0,0.0,0.9876,87.25
060126,,0.0,0.0,0.0,0.0,,90.0
060128,5.0,0.0,0.0,0.0,0.0,0.945625,86.75
060129,5.0,0.0,0.0,0.0,0.0,,86.875
060130,,0.0,0.0,0.0,0.0,0.9237,
060131,3.0,0.0,0.0,0.0,0.0,0.947175,88.25
060132,5.0,0.0,0.0,1.0,0.0,0.96665,87.125
060133,,0.0,0.0,0.0,0.0,,91.0
061300,,,,,,,
061301,5.0,0.0,0.0,0.0,0.0,,
061302,,0.0,0.0,0.0,0.0,,
061303,,0.0,0.0,0.0,0.0,,
061304,,0.0,0.0,0.0,0.0,,
061305,,0.0,0.0,0.0,0.0,,
061306,,0.0,0.0,0.0,0.0,,
061307,,,,,,,
061308,,,,,,,
061309,,0.0,0.0,0.0,0.0,,
061310,,0.0,0.0,0.0,0.0,,
061311,,0.0,0.0,0.0,0.0,,
061312,,0.0,0.0,0.0,0.0,,
061313,,0.0,0.0,0.0,0.0,,
061314,,0.0,0.0,0.0,0.0,,
061315,,0.0,0.0,0.0,0.0,,
061316,,0.0,0.0,0.0,0.0,,
061317,,0.0,0.0,0.0,0.0,,
061318,,,,,,,
061319,,,,,,,
061320,,0.0,0.0,0.0,0.0,,
061321,,0.0,0.0,0.0,0.0,,
061322,,0.0,0.0,0.0,0.0,,85.75
061323,,,,,,,
061324,,0.0,0.0,0.0,0.0,,88.375
061325,,0.0,0.0,0.0,0.0,,
061326,,0.0,0.0,0.0,0.0,,
061327,,0.0,0.0,0.0,0.0,,90.25
061328,,,,,,,
061336,,,,,,,
061343,,,,,,,
061344,3.0,0.0,0.0,0.0,0.0,,87.5
063301,,,,,,,
063303,,,,,,,
064001,,,,,,,
064003,,,,,,,
064007,,,,,,,
064009,,,,,,,
064024,,,,,,,
064026,,,,,,,
064028,,,,,,,
064029,,,,,,,
064030,,,,,,,
070002,2.0,0.0,4.0,0.0,0.0,0.9641000000000001,80.75
070003,3.0,0.0,0.0,0.0,0.0,1.0732333333333333,83.0
070004,5.0,0.0,0.0,0.0,0.0,0.9745999999999999,87.875
070005,3.0,0.0,0.0,1.0,0.0,0.9790599999999999,83.0
070006,4.0,0.0,0.0,0.0,0.0,0.9664333333333333,87.125
070007,3.0,0.0,0.0,0.0,0.0,0.961975,83.75
070008,3.0,0.0,0.0,0.0,0.0,1.0045666666666666,85.75
070010,3.0,0.0,0.0,2.0,0.0,1.00025,84.25
070011,3.0,0.0,0.0,0.0,0.0,1.0577333333333334,82.75
070012,,0.0,0.0,0.0,0.0,,
070016,3.0,0.0,0.0,0.0,0.0,0.959375,81.375
070017,4.0,0.0,0.0,0.0,0.0,1.0857999999999999,87.875
070018,4.0,0.0,0.0,2.0,0.0,1.00108,86.5
070020,3.0,0.0,0.0,0.0,0.0,1.03492,87.125
070021,3.0,0.0,0.0,0.0,0.0,1.0057333333333334,85.25
070022,3.0,5.0,0.0,2.0,0.0,0.9977499999999999,83.75
070024,4.0,0.0,0.0,0.0,0.0,0.97305,83.375
070025,4.0,3.0,0.0,1.0,0.0,1.0355666666666665,82.875
070027,3.0,0.0,0.0,1.0,0.0,0.9748750000000002,83.125
070028,3.0,0.0,0.0,0.0,0.0,0.9856166666666666,85.125
070029,2.0,0.0,0.0,0.0,0.0,1.0593666666666666,83.875
070031,4.0,0.0,0.0,0.0,0.0,0.9183,87.0
070033,3.0,0.0,0.0,0.0,0.0,0.9528,85.625
070034,3.0,0.0,0.0,0.0,0.0,1.027175,85.5
070035,2.0,0.0,0.0,0.0,0.0,1.0105,82.25
070036,3.0,0.0,0.0,1.0,1.0,1.00015,88.5
070038,,,,,,,
07003F,3.0,0.0,0.0,1.0,0.0,,87.125
073300,,,,,,,
074003,,,,,,,
074008,,,,,,,
074011,,,,,,,
074012,,,,,,,
074014,,,,,,,
074015,,,,,,,
074016,,,,,,,
074017,,,,,,,
080001,4.0,2.0,0.0,3.0,0.0,0.9122,83.5
080003,3.0,0.0,0.0,0.0,0.0,0.9661,83.25
080004,2.0,0.0,1.0,0.0,0.0,1.04695,81.875
080006,5.0,0.0,0.0,0.0,1.0,0.9427,86.0
080007,3.0,0.0,2.0,0.0,0.0,1.0210833333333333,82.875
080009,3.0,0.0,0.0,0.0,0.0,0.96466,86.125
08002F,4.0,0.0,0.0,0.0,0.0,,85.625
083300,,,,,,,
084001,,,,,,,
084002,,,,,,,
084003,,,,,,,
084004,,,,,,,
084005,,,,,,,
090001,1.0,0.0,3.0,0.0,0.0,0.9796666666666667,80.125
090003,1.0,0.0,3.0,0.0,0.0,1.0580749999999999,80.75
090004,3.0,0.0,1.0,0.0,0.0,0.9763,85.125
090005,3.0,1.0,0.0,0.0,0.0,0.9800599999999999,86.625
090008,2.0,0.0,0.0,0.0,0.0,0.9807666666666667,
090011,3.0,4.0,0.0,3.0,0.0,0.9866833333333332,80.625
09002F,3.0,0.0,1.0,3.0,0.0,,84.125
093300,,,,,,,
094001,,,,,,,
094004,,,,,,,
100001,3.0,0.0,0.0,1.0,0.0,1.00306,85.375
100002,2.0,1.0,0.0,0.0,1.0,1.0403166666666668,80.0
100006,3.0,0.0,0.0,2.0,0.0,1.0073666666666667,85.75
100007,3.0,0.0,3.0,5.0,0.0,1.1425833333333335,86.875
100008,4.0,0.0,0.0,2.0,0.0,1.00216,85.625
100012,4.0,0.0,0.0,1.0,0.0,0.9549333333333334,85.5
100014,4.0,0.0,0.0,0.0,0.0,0.96706,84.375
100017,2.0,0.0,1.0,0.0,0.0,1.02415,83.375
100018,3.0,0.0,0.0,1.0,0.0,1.0237666666666665,83.0
100019,3.0,0.0,0.0,0.0,0.0,0.8605333333333333,82.75
100022,1.0,0.0,4.0,0.0,2.0,1.01545,84.5
100023,2.0,0.0,0.0,0.0,1.0,0.9970666666666667,82.25
100025,3.0,0.0,0.0,0.0,0.0,1.0208666666666666,80.875
100026,3.0,0.0,0.0,0.0,0.0,0.99892,83.875
100028,1.0,0.0,0.0,0.0,0.0,0.96784,81.125
100029,1.0,0.0,0.0,0.0,0.0,1.0087,75.25
100030,3.0,0.0,0.0,0.0,0.0,1.01938,85.25
100032,2.0,0.0,0.0,0.0,0.0,1.0273599999999998,82.875
100034,3.0,0.0,1.0,1.0,0.0,1.0235,84.625
100035,2.0,0.0,0.0,0.0,1.0,1.0062166666666668,81.0
100038,3.0,0.0,0.0,0.0,0.0,1.06705,82.75
100039,3.0,0.0,0.0,0.0,0.0,1.00934,80.625
100040,2.0,0.0,0.0,0.0,0.0,1.0357166666666666,83.625
100043,4.0,0.0,0.0,0.0,0.0,1.029425,89.5
100044,2.0,1.0,1.0,0.0,0.0,1.0773,82.25
100045,4.0,0.0,0.0,0.0,0.0,1.021575,85.875
100046,5.0,0.0,0.0,0.0,0.0,0.9869000000000001,86.125
100047,2.0,0.0,0.0,0.0,1.0,1.0273666666666665,
100049,2.0,0.0,0.0,0.0,0.0,1.019225,84.5
100050,4.0,0.0,0.0,0.0,0.0,0.9847999999999999,84.125
100051,3.0,0.0,0.0,1.0,0.0,1.08182,86.5
100052,2.0,0.0,0.0,0.0,1.0,1.0547799999999998,84.75
100053,3.0,0.0,0.0,1.0,0.0,1.048275,81.0
100054,4.0,0.0,0.0,1.0,0.0,1.0793333333333333,90.0
100055,3.0,0.0,0.0,0.0,0.0,1.0487,85.0
100057,4.0,0.0,0.0,1.0,0.0,1.0225,86.5
100062,4.0,0.0,0.0,0.0,0.0,1.00525,83.5
100063,3.0,0.0,0.0,0.0,0.0,1.030925,87.5
100067,3.0,0.0,0.0,0.0,0.0,1.012425,87.5
100068,4.0,0.0,0.0,2.0,0.0,0.9779,86.0
100069,3.0,0.0,0.0,0.0,0.0,1.03676,85.75
100071,1.0,0.0,0.0,0.0,2.0,1.051575,77.625
100072,5.0,0.0,0.0,1.0,0.0,1.022575,88.125
100073,4.0,0.0,0.0,0.0,0.0,0.9673333333333334,81.625
100075,4.0,0.0,0.0,1.0,0.0,0.9839,87.375
100077,1.0,0.0,0.0,0.0,0.0,1.0937999999999999,77.875
100080,2.0,1.0,1.0,0.0,0.0,1.0765166666666666,79.25
100084,3.0,0.0,0.0,1.0,0.0,0.9935166666666667,85.75
100086,2.0,0.0,0.0,0.0,0.0,1.115,81.125
100087,5.0,3.0,0.0,2.0,0.0,0.9344333333333333,85.25
100088,4.0,0.0,1.0,1.0,0.0,1.0438333333333334,86.875
100090,2.0,0.0,0.0,0.0,0.0,0.9873666666666666,83.25
100092,5.0,0.0,0.0,0.0,0.0,0.99214,82.625
100093,4.0,0.0,0.0,0.0,0.0,1.0035833333333333,87.125
100099,3.0,0.0,0.0,0.0,0.0,1.0528333333333333,84.75
10009F,3.0,0.0,2.0,2.0,0.0,,88.625
100105,4.0,0.0,0.0,1.0,0.0,0.9470499999999998,81.625
100107,2.0,0.0,0.0,0.0,0.0,1.0493333333333335,81.375
100109,3.0,0.0,0.0,0.0,0.0,0.98926,82.0
100110,1.0,0.0,0.0,0.0,0.0,1.05268,80.5
100113,4.0,2.0,3.0,1.0,0.0,0.9893833333333332,86.5
100117,3.0,0.0,0.0,0.0,0.0,0.9719800000000001,88.25
100118,3.0,0.0,0.0,1.0,0.0,1.00712,86.375
100121,2.0,0.0,0.0,0.0,0.0,1.0138749999999999,86.625
100122,3.0,0.0,0.0,0.0,0.0,1.001425,81.625
100124,4.0,0.0,0.0,0.0,0.0,1.0038,84.625
100125,4.0,0.0,0.0,0.0,0.0,0.9780000000000001,85.875
100126,3.0,0.0,0.0,0.0,0.0,1.07884,84.875
100127,4.0,0.0,0.0,1.0,0.0,0.9614833333333334,86.875
100128,2.0,1.0,4.0,1.0,0.0,1.0523166666666668,83.625
100130,,0.0,0.0,0.0,0.0,,
100131,3.0,0.0,0.0,1.0,0.0,1.02104,82.125
100132,4.0,0.0,0.0,0.0,0.0,0.9382499999999999,87.5
100134,,0.0,0.0,0.0,0.0,0.9963,
100135,2.0,0.0,0.0,0.0,0.0,0.9878333333333335,82.875
100137,2.0,0.0,0.0,0.0,0.0,1.06254,84.0
10013F,,,,,,,88.375
100140,5.0,0.0,0.0,0.0,0.0,0.9892333333333333,86.125
100142,1.0,0.0,0.0,0.0,1.0,1.017375,90.375
100150,4.0,0.0,0.0,1.0,0.0,0.963875,84.125
100151,5.0,3.0,0.0,4.0,0.0,0.99015,90.625
100154,4.0,0.0,0.0,1.0,0.0,0.9938800000000001,86.625
100156,2.0,0.0,0.0,0.0,0.0,1.067075,83.0
100157,1.0,0.0,3.0,1.0,1.0,1.0404,83.5
10015F,,0.0,0.0,2.0,0.0,,
100161,2.0,0.0,0.0,0.0,0.0,1.0258333333333334,78.0
100166,4.0,0.0,0.0,0.0,0.0,1.0230200000000003,84.5
100167,1.0,0.0,0.0,2.0,0.0,1.0642800000000001,80.875
100168,3.0,1.0,0.0,0.0,0.0,1.0514,80.625
100173,3.0,0.0,2.0,0.0,0.0,1.0156,83.375
100175,2.0,0.0,0.0,0.0,0.0,0.9979666666666667,86.25
100176,1.0,0.0,0.0,0.0,0.0,1.0516500000000002,78.625
100177,4.0,0.0,0.0,0.0,0.0,0.9506600000000001,85.25
100179,2.0,0.0,2.0,0.0,0.0,1.01225,82.5
100180,2.0,0.0,0.0,0.0,0.0,1.0238,83.625
100181,,0.0,0.0,0.0,0.0,1.0164,
100183,3.0,0.0,0.0,0.0,0.0,0.9930333333333334,83.875
100187,2.0,0.0,0.0,0.0,0.0,0.97628,81.125
100189,1.0,0.0,0.0,0.0,0.0,1.0494999999999999,76.375
100191,2.0,0.0,0.0,0.0,0.0,1.1332,83.375
100200,2.0,0.0,0.0,0.0,0.0,1.0085,82.625
100204,2.0,2.0,0.0,0.0,0.0,0.9925833333333333,80.625
100206,4.0,0.0,0.0,0.0,0.0,1.036625,87.0
100209,3.0,0.0,0.0,1.0,0.0,1.01535,81.625
100211,4.0,0.0,0.0,0.0,0.0,0.9806,86.5
100212,1.0,0.0,3.0,0.0,1.0,1.0749,82.875
100213,2.0,0.0,0.0,0.0,0.0,1.0293333333333332,80.125
100217,3.0,0.0,0.0,0.0,0.0,0.952,81.75
10021F,,,,,,,90.125
100220,4.0,1.0,1.0,1.0,0.0,0.9777999999999999,85.625
100223,3.0,0.0,0.0,1.0,0.0,1.0853666666666668,85.25
100224,1.0,0.0,0.0,0.0,0.0,1.072875,78.875
100226,3.0,0.0,0.0,0.0,0.0,1.04315,83.0
100228,2.0,0.0,0.0,0.0,1.0,1.01524,81.0
100230,3.0,0.0,0.0,0.0,0.0,1.0113333333333332,87.25
100231,3.0,0.0,0.0,0.0,0.0,1.04305,86.125
100232,1.0,0.0,0.0,0.0,1.0,1.0545,82.5
100236,2.0,0.0,0.0,0.0,0.0,1.0474499999999998,75.625
100238,1.0,0.0,0.0,1.0,0.0,1.1359833333333333,79.0
100242,3.0,0.0,0.0,0.0,0.0,1.0485200000000001,81.125
100243,2.0,0.0,0.0,2.0,0.0,1.0309166666666667,81.25
100244,4.0,0.0,0.0,0.0,0.0,1.03995,85.625
100246,1.0,0.0,0.0,0.0,0.0,1.0947200000000001,80.25
100248,1.0,0.0,1.0,0.0,0.0,1.01782,77.5
100249,2.0,0.0,0.0,0.0,0.0,0.98948,80.25
100252,3.0,0.0,0.0,0.0,0.0,1.0388249999999999,85.625
100253,4.0,0.0,1.0,1.0,0.0,1.0604333333333333,85.0
100254,2.0,0.0,0.0,0.0,0.0,1.0365666666666666,82.0
100256,2.0,1.0,1.0,0.0,0.0,1.0798333333333332,81.125
100258,1.0,1.0,1.0,2.0,0.0,1.0725166666666668,73.625
100259,3.0,0.0,0.0,0.0,0.0,1.08704,81.125
100260,1.0,0.0,0.0,0.0,0.0,1.20138,83.375
100264,2.0,1.0,0.0,0.0,0.0,1.1120166666666667,80.75
100265,4.0,0.0,0.0,0.0,0.0,0.963025,87.0
100266,4.0,0.0,0.0,0.0,0.0,0.9936999999999999,89.125
100267,3.0,0.0,0.0,0.0,0.0,1.02072,83.0
100268,2.0,0.0,0.0,0.0,0.0,1.0124666666666666,75.625
100269,2.0,0.0,0.0,0.0,0.0,1.05495,81.875
100275,1.0,0.0,0.0,0.0,0.0,1.0348399999999998,78.5
100276,3.0,0.0,0.0,1.0,0.0,1.064625,83.875
100277,,0.0,0.0,0.0,0.0,,
100281,3.0,0.0,0.0,1.0,0.0,1.0918,86.625
100284,1.0,0.0,0.0,0.0,0.0,1.07645,
100285,5.0,0.0,0.0,0.0,0.0,0.9846666666666667,87.75
100286,1.0,0.0,0.0,0.0,1.0,1.03325,81.75
100287,1.0,0.0,0.0,0.0,0.0,1.1538,79.5
100288,1.0,0.0,0.0,0.0,0.0,0.99515,77.625
100289,4.0,0.0,0.0,3.0,0.0,0.9574666666666668,87.125
100290,2.0,0.0,0.0,0.0,1.0,1.0043600000000001,85.0
100291,2.0,0.0,0.0,0.0,0.0,1.0113,82.375
100292,4.0,0.0,0.0,0.0,1.0,0.983325,86.875
100296,5.0,0.0,0.0,1.0,0.0,0.997425,84.25
100298,,,,,,,
